Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
36648,50,28,3861503.68,3,5,5,355,Lost
36649,253,18,1854367.71,1,2,2,122,Lost
36650,9,19,1100934.35,5,2,1,521,New
36651,28,17,1784193.74,4,2,2,422,New
36652,59,21,2082920.18,2,3,3,233,Lost
36653,24,17,2161494.69,4,2,3,423,New
36654,197,18,2329150.36,1,2,4,124,Lost
36655,12,24,2282315.57,5,4,4,544,Loyal
36656,119,19,1970084.2,1,2,3,123,Lost
36657,40,22,2459276.49,3,4,4,344,Lost
36658,4,21,2437463.47,5,3,4,534,New
36659,37,22,1865958.6600000001,3,4,2,342,Lost
36660,23,18,2736408.57,4,2,5,425,New
36661,14,23,2666175.56,5,4,5,545,Loyal
36662,3,21,1901784.2,5,3,3,533,New
36663,35,18,2074248.27,3,2,3,323,Lost
36664,191,19,1671012.3199999998,1,2,2,122,Lost
36665,26,20,2513654.26,4,3,4,434,New
36666,43,24,2584133.55,3,4,5,345,Lost
36667,11,18,1430462.55,5,2,1,521,New
36668,194,10,1033799.76,1,1,1,111,Lost
36669,6,25,3221614.73,5,5,5,555,VIP
36670,116,15,2319534.48,1,1,4,114,Lost
36671,21,28,1911138.33,4,5,3,453,Loyal
36672,109,25,2510269.84,1,5,4,154,At Risk
36673,29,26,3257040.14,4,5,5,455,Loyal
36674,29,18,1926355.84,4,2,3,423,New
36675,117,20,1968846.24,1,3,3,133,Lost
36676,8,19,1766788.55,5,2,2,522,New
36677,44,15,1356792.69,3,1,1,311,Lost
36678,17,15,1671863.68,4,1,2,412,New
36679,117,14,1374466.69,1,1,1,111,Lost
36680,5,26,3234691.14,5,5,5,555,VIP
36681,147,18,1864740.97,1,2,2,122,Lost
36682,88,23,2596368.2800000003,2,4,5,245,At Risk
36683,10,22,2779479.79,5,4,5,545,Loyal
36684,22,21,1659383.42,4,3,2,432,New
36685,79,24,2363810.14,2,4,4,244,At Risk
36686,64,18,1560651.61,2,2,2,222,Lost
36687,30,21,1908005.8599999999,4,3,3,433,New
36688,43,17,2188563.63,3,2,3,323,Lost
36689,136,14,1273303.66,1,1,1,111,Lost
36690,57,20,2378071.74,2,3,4,234,Lost
36691,22,17,1879298.8599999999,4,2,3,423,New
36692,79,21,2248747.0,2,3,4,234,Lost
36693,20,19,1561954.47,4,2,2,422,New
36694,110,14,1490344.58,1,1,1,111,Lost
36695,78,16,765625.17,2,1,1,211,Lost
36696,40,26,4000524.81,3,5,5,355,Lost
36697,100,22,1767143.41,1,4,2,142,At Risk
36698,103,22,2276319.13,1,4,4,144,At Risk
36699,30,20,2173803.45,4,3,3,433,New
36700,13,17,1565563.47,5,2,2,522,New
36701,1,18,1482528.19,5,2,1,521,New
36702,58,21,1892391.36,2,3,3,233,Lost
36703,299,13,1097016.2,1,1,1,111,Lost
36704,2,20,2873610.17,5,3,5,535,New
36705,15,29,2941278.2199999997,4,5,5,455,Loyal
36706,99,19,1556257.67,1,2,2,122,Lost
36707,105,18,1685112.8,1,2,2,122,Lost
36708,48,20,1912030.51,3,3,3,333,Lost
36709,17,21,1597872.18,4,3,2,432,New
36710,43,16,1602691.0899999999,3,1,2,312,Lost
36711,183,23,2862531.7,1,4,5,145,At Risk
36712,2,20,1072842.45,5,3,1,531,New
36713,33,24,2774216.9699999997,3,4,5,345,Lost
36714,110,25,2758816.83,1,5,5,155,At Risk
36715,56,22,2084046.02,2,4,3,243,At Risk
36716,83,18,1868135.05,2,2,2,222,Lost
36717,82,20,2373628.09,2,3,4,234,Lost
36718,41,17,1733291.14,3,2,2,322,Lost
36719,20,16,1232341.81,4,1,1,411,New
36720,192,19,1510767.28,1,2,1,121,Lost
36721,33,19,1816714.97,3,2,2,322,Lost
36722,58,18,2437347.94,2,2,4,224,Lost
36723,88,26,2095799.07,2,5,3,253,At Risk
36724,43,22,1898239.6,3,4,3,343,Lost
36725,10,20,1987203.49,5,3,3,533,New
36726,2,23,2267045.03,5,4,4,544,Loyal
36727,57,24,2301598.83,2,4,4,244,At Risk
36728,57,17,1571697.77,2,2,2,222,Lost
36729,82,18,1709065.29,2,2,2,222,Lost
36730,81,31,4373140.01,2,5,5,255,At Risk
36731,4,17,1700250.97,5,2,2,522,New
36732,36,16,1292375.0899999999,3,1,1,311,Lost
36733,42,20,2356417.27,3,3,4,334,Lost
36734,10,17,1348996.08,5,2,1,521,New
36735,10,20,2216728.68,5,3,4,534,New
36736,32,25,3304593.97,3,5,5,355,Lost
36737,23,18,1461998.69,4,2,1,421,New
36738,101,16,1320012.4,1,1,1,111,Lost
36739,5,26,2228733.09,5,5,4,554,Loyal
36740,5,13,1391138.39,5,1,1,511,New
36741,26,23,2967510.32,4,4,5,445,Loyal
36742,24,23,2233541.18,4,4,4,444,Loyal
36743,16,14,1502044.7,4,1,1,411,New
36744,42,15,1388295.43,3,1,1,311,Lost
36745,51,20,1611430.37,3,3,2,332,Lost
36746,25,25,3223324.93,4,5,5,455,Loyal
36747,97,14,1246116.45,1,1,1,111,Lost
36748,9,23,2839312.97,5,4,5,545,Loyal
36749,14,13,1128867.71,5,1,1,511,New
36750,22,28,2817794.05,4,5,5,455,Loyal
36751,22,19,1506199.49,4,2,1,421,New
36752,24,17,1595389.94,4,2,2,422,New
36753,46,19,1641839.48,3,2,2,322,Lost
36754,39,14,1347147.62,3,1,1,311,Lost
36755,87,23,2253554.89,2,4,4,244,At Risk
36756,268,15,1374825.63,1,1,1,111,Lost
36757,84,27,2822074.4899999998,2,5,5,255,At Risk
36758,33,18,1663896.76,3,2,2,322,Lost
36759,6,21,2348510.68,5,3,4,534,New
36760,6,17,1256049.16,5,2,1,521,New
36761,12,17,1773298.45,5,2,2,522,New
36762,11,22,2749560.67,5,4,5,545,Loyal
36763,15,22,2904581.73,4,4,5,445,Loyal
36764,1,21,2668177.73,5,3,5,535,New
36765,23,16,1227736.23,4,1,1,411,New
36766,62,20,1963765.13,2,3,3,233,Lost
36767,40,24,2819822.5300000003,3,4,5,345,Lost
36768,1,22,2554793.19,5,4,4,544,Loyal
36769,163,11,794448.5599999999,1,1,1,111,Lost
36770,47,25,2851341.61,3,5,5,355,Lost
36771,3,28,3114605.92,5,5,5,555,VIP
36772,87,15,2558967.08,2,1,4,214,Lost
36773,93,21,1586948.75,2,3,2,232,Lost
36774,65,20,1876925.39,2,3,3,233,Lost
36775,7,19,1826372.24,5,2,2,522,New
36776,135,19,1255592.85,1,2,1,121,Lost
36777,54,23,2600214.3400000003,3,4,5,345,Lost
36778,20,33,3236134.6,4,5,5,455,Loyal
36779,19,22,1620301.61,4,4,2,442,Loyal
36780,4,21,1975662.08,5,3,3,533,New
36781,301,12,1608942.78,1,1,2,112,Lost
36782,84,24,2612661.26,2,4,5,245,At Risk
36783,31,17,1808716.92,4,2,2,422,New
36784,89,25,2260251.1,2,5,4,254,At Risk
36785,17,21,2185987.27,4,3,3,433,New
36786,1,24,1925958.3900000001,5,4,3,543,Loyal
36787,76,17,1537702.03,2,2,1,221,Lost
36788,41,24,2425675.58,3,4,4,344,Lost
36789,8,17,1206863.4,5,2,1,521,New
36790,250,15,1211940.55,1,1,1,111,Lost
36791,54,27,2383873.89,3,5,4,354,Lost
36792,7,18,1880288.1199999999,5,2,3,523,New
36793,35,16,1273135.46,3,1,1,311,Lost
36794,52,12,1442252.6800000002,3,1,1,311,Lost
36795,10,27,3563121.92,5,5,5,555,VIP
36796,22,23,2346154.0300000003,4,4,4,444,Loyal
36797,24,26,2547045.67,4,5,4,454,Loyal
36798,196,17,1814086.82,1,2,2,122,Lost
36799,4,25,2389369.59,5,5,4,554,Loyal
36800,70,20,1791584.21,2,3,2,232,Lost
36801,43,18,1919344.37,3,2,3,323,Lost
36802,76,32,3543620.93,2,5,5,255,At Risk
36803,13,24,2479682.3,5,4,4,544,Loyal
36804,14,26,1629463.63,5,5,2,552,Loyal
36805,44,21,2030325.28,3,3,3,333,Lost
36806,160,16,1069287.3699999999,1,1,1,111,Lost
36807,37,13,1327461.99,3,1,1,311,Lost
36808,2,22,2120567.57,5,4,3,543,Loyal
36809,173,19,1715754.65,1,2,2,122,Lost
36810,88,27,2708119.42,2,5,5,255,At Risk
36811,35,23,3223300.91,3,4,5,345,Lost
36812,47,28,2400133.05,3,5,4,354,Lost
36813,116,29,2679482.4,1,5,5,155,At Risk
36814,88,14,1812440.48,2,1,2,212,Lost
36815,14,18,2833004.06,5,2,5,525,New
36816,62,22,3363288.17,2,4,5,245,At Risk
36817,43,15,1820060.17,3,1,2,312,Lost
36818,74,14,1132262.43,2,1,1,211,Lost
36819,90,18,1644325.8399999999,2,2,2,222,Lost
36820,18,21,1130837.55,4,3,1,431,New
36821,3,31,2366778.09,5,5,4,554,Loyal
36822,29,18,3348382.6399999997,4,2,5,425,New
36823,91,16,1303211.85,2,1,1,211,Lost
36824,121,11,820557.93,1,1,1,111,Lost
36825,94,16,1949079.33,2,1,3,213,Lost
36826,69,19,1941409.0,2,2,3,223,Lost
36827,11,23,2061780.99,5,4,3,543,Loyal
36828,285,13,704562.58,1,1,1,111,Lost
36829,29,22,1506740.29,4,4,1,441,Loyal
36830,5,25,2592261.25,5,5,5,555,VIP
36831,42,13,1516065.5,3,1,1,311,Lost
36832,155,13,989340.37,1,1,1,111,Lost
36833,27,22,2149510.4899999998,4,4,3,443,Loyal
36834,130,17,1214428.86,1,2,1,121,Lost
36835,14,30,2832458.87,5,5,5,555,VIP
36836,4,19,2683071.14,5,2,5,525,New
36837,10,28,2393876.35,5,5,4,554,Loyal
36838,8,16,1712613.32,5,1,2,512,New
36839,4,24,2078798.9400000002,5,4,3,543,Loyal
36840,26,23,3139481.0,4,4,5,445,Loyal
36841,59,23,2829945.08,2,4,5,245,At Risk
36842,75,20,2108778.63,2,3,3,233,Lost
36843,3,23,2411962.95,5,4,4,544,Loyal
36844,50,18,2176424.85,3,2,3,323,Lost
36845,20,21,1869712.5799999998,4,3,2,432,New
36846,30,20,1835523.8,4,3,2,432,New
36847,96,13,1503039.18,2,1,1,211,Lost
36848,203,13,1554346.86,1,1,2,112,Lost
36849,1,19,1606399.71,5,2,2,522,New
36850,15,25,3075458.9,4,5,5,455,Loyal
36851,98,20,2425050.43,1,3,4,134,Lost
36852,34,18,1627711.31,3,2,2,322,Lost
36853,51,21,1445768.22,3,3,1,331,Lost
36854,112,22,1968626.32,1,4,3,143,At Risk
36855,33,17,2289233.42,3,2,4,324,Lost
36856,5,21,2163118.89,5,3,3,533,New
36857,53,14,1402712.6500000001,3,1,1,311,Lost
36858,15,27,2510651.83,4,5,4,454,Loyal
36859,92,22,2165891.21,2,4,3,243,At Risk
36860,64,20,1912989.35,2,3,3,233,Lost
36861,3,14,1237732.03,5,1,1,511,New
36862,123,16,1813717.39,1,1,2,112,Lost
36863,27,28,2395391.83,4,5,4,454,Loyal
36864,82,15,1197361.2,2,1,1,211,Lost
36865,97,18,2240009.52,1,2,4,124,Lost
36866,10,22,2156174.31,5,4,3,543,Loyal
36867,146,24,2460877.32,1,4,4,144,At Risk
36868,9,20,1548158.44,5,3,2,532,New
36869,52,27,2450123.33,3,5,4,354,Lost
36870,3,15,2376637.8,5,1,4,514,New
36871,40,25,2411889.49,3,5,4,354,Lost
36872,51,18,2115948.27,3,2,3,323,Lost
36873,28,24,2710071.33,4,4,5,445,Loyal
36874,86,16,1630210.8,2,1,2,212,Lost
36875,13,18,2300899.05,5,2,4,524,New
36876,56,23,2249370.4899999998,2,4,4,244,At Risk
36877,38,20,2170827.95,3,3,3,333,Lost
36878,70,22,2153139.59,2,4,3,243,At Risk
36879,12,23,1771846.0999999999,5,4,2,542,Loyal
36880,12,23,2002529.59,5,4,3,543,Loyal
36881,147,27,2375719.62,1,5,4,154,At Risk
36882,134,25,2042284.0,1,5,3,153,At Risk
36883,23,17,1993792.5,4,2,3,423,New
36884,49,17,1166517.5,3,2,1,321,Lost
36885,31,22,2281829.13,4,4,4,444,Loyal
36886,18,18,1699906.75,4,2,2,422,New
36887,9,19,1478616.92,5,2,1,521,New
36888,57,18,1958079.71,2,2,3,223,Lost
36889,15,28,2796605.63,4,5,5,455,Loyal
36890,49,16,1945936.1199999999,3,1,3,313,Lost
36891,6,22,3011544.24,5,4,5,545,Loyal
36892,127,21,2084815.99,1,3,3,133,Lost
36893,52,12,1263933.98,3,1,1,311,Lost
36894,34,14,983883.99,3,1,1,311,Lost
36895,245,17,1817807.15,1,2,2,122,Lost
36896,68,24,3092691.94,2,4,5,245,At Risk
36897,89,11,905614.4299999999,2,1,1,211,Lost
36898,13,13,1595352.57,5,1,2,512,New
36899,41,18,2442576.35,3,2,4,324,Lost
36900,36,21,2328969.21,3,3,4,334,Lost
36901,75,20,1407961.63,2,3,1,231,Lost
36902,58,15,1235961.23,2,1,1,211,Lost
36903,8,21,1888099.54,5,3,3,533,New
36904,4,18,1653278.16,5,2,2,522,New
36905,17,19,1650907.08,4,2,2,422,New
36906,70,16,1512989.71,2,1,1,211,Lost
36907,237,21,2611931.78,1,3,5,135,Lost
36908,188,21,2533825.5700000003,1,3,4,134,Lost
36909,123,19,1976748.97,1,2,3,123,Lost
36910,52,21,1704177.57,3,3,2,332,Lost
36911,99,19,1052980.6300000001,1,2,1,121,Lost
36912,33,26,2998394.46,3,5,5,355,Lost
36913,28,26,3135936.03,4,5,5,455,Loyal
36914,39,25,1934099.91,3,5,3,353,Lost
36915,33,17,1864618.45,3,2,2,322,Lost
36916,62,14,1775619.48,2,1,2,212,Lost
36917,60,17,2176959.9,2,2,3,223,Lost
36918,62,13,952866.91,2,1,1,211,Lost
36919,167,26,2390640.07,1,5,4,154,At Risk
36920,151,22,2420914.2600000002,1,4,4,144,At Risk
36921,21,17,1558739.18,4,2,2,422,New
36922,19,28,2182748.2800000003,4,5,3,453,Loyal
36923,9,16,1857078.97,5,1,2,512,New
36924,8,26,2589407.33,5,5,5,555,VIP
36925,76,16,2145184.36,2,1,3,213,Lost
36926,2,17,1750319.97,5,2,2,522,New
36927,70,20,2535549.86,2,3,4,234,Lost
36928,2,17,1643079.1199999999,5,2,2,522,New
36929,7,31,3626191.21,5,5,5,555,VIP
36930,44,26,2665828.8,3,5,5,355,Lost
36931,15,13,1331174.2,4,1,1,411,New
36932,5,25,2889929.0,5,5,5,555,VIP
36933,70,23,2861347.46,2,4,5,245,At Risk
36934,23,16,1207578.52,4,1,1,411,New
36935,76,19,2305816.67,2,2,4,224,Lost
36936,34,21,1963175.64,3,3,3,333,Lost
36937,27,15,1132074.5,4,1,1,411,New
36938,11,15,1340164.4,5,1,1,511,New
36939,71,14,1398556.46,2,1,1,211,Lost
36940,15,14,1561217.46,4,1,2,412,New
36941,24,11,1243737.02,4,1,1,411,New
36942,107,19,1866727.24,1,2,2,122,Lost
36943,77,16,2535491.67,2,1,4,214,Lost
36944,61,22,2752327.44,2,4,5,245,At Risk
36945,37,18,2256393.48,3,2,4,324,Lost
36946,3,23,2922728.75,5,4,5,545,Loyal
36947,89,21,2293927.85,2,3,4,234,Lost
36948,37,17,1355604.98,3,2,1,321,Lost
36949,53,17,1883351.62,3,2,3,323,Lost
36950,32,17,2438563.56,3,2,4,324,Lost
36951,54,32,4316718.4399999995,3,5,5,355,Lost
36952,11,20,1930913.78,5,3,3,533,New
36953,46,22,1907644.1199999999,3,4,3,343,Lost
36954,49,20,2025032.53,3,3,3,333,Lost
36955,2,14,1261824.4500000002,5,1,1,511,New
36956,90,19,1680571.6099999999,2,2,2,222,Lost
36957,56,18,2463050.21,2,2,4,224,Lost
36958,126,21,1177845.47,1,3,1,131,Lost
36959,19,22,2434824.1799999997,4,4,4,444,Loyal
36960,12,27,2788599.36,5,5,5,555,VIP
36961,45,27,3334470.14,3,5,5,355,Lost
36962,26,23,1900448.69,4,4,3,443,Loyal
36963,31,25,2550028.5,4,5,4,454,Loyal
36964,2,13,1052576.28,5,1,1,511,New
36965,28,24,2978427.92,4,4,5,445,Loyal
36966,161,16,1524649.42,1,1,1,111,Lost
36967,5,12,1183785.64,5,1,1,511,New
36968,182,12,990155.6499999999,1,1,1,111,Lost
36969,15,27,2779916.0100000002,4,5,5,455,Loyal
36970,19,15,1059730.25,4,1,1,411,New
36971,5,22,1987184.0,5,4,3,543,Loyal
36972,59,17,1397585.66,2,2,1,221,Lost
36973,59,16,1957967.78,2,1,3,213,Lost
36974,27,21,2279399.96,4,3,4,434,New
36975,49,20,1674420.49,3,3,2,332,Lost
36976,110,28,3373174.06,1,5,5,155,At Risk
36977,64,17,2478401.45,2,2,4,224,Lost
36978,156,17,1417308.6,1,2,1,121,Lost
36979,47,16,1560327.3900000001,3,1,2,312,Lost
36980,3,19,1652799.27,5,2,2,522,New
36981,34,20,1306112.55,3,3,1,331,Lost
36982,93,18,1538272.91,2,2,1,221,Lost
36983,12,22,2657672.56,5,4,5,545,Loyal
36984,72,19,1828471.41,2,2,2,222,Lost
36985,46,16,1965976.35,3,1,3,313,Lost
36986,3,12,1054474.76,5,1,1,511,New
36987,50,21,2644352.59,3,3,5,335,Lost
36988,16,24,1826004.32,4,4,2,442,Loyal
36989,48,17,1552110.05,3,2,2,322,Lost
36990,38,21,2530557.55,3,3,4,334,Lost
36991,5,23,2402040.73,5,4,4,544,Loyal
36992,15,23,2068406.58,4,4,3,443,Loyal
36993,29,21,2256700.87,4,3,4,434,New
36994,52,25,2334104.83,3,5,4,354,Lost
36995,41,20,2249781.61,3,3,4,334,Lost
36996,20,19,2090757.95,4,2,3,423,New
36997,172,16,2240582.73,1,1,4,114,Lost
36998,53,20,1507491.06,3,3,1,331,Lost
36999,168,20,2168721.95,1,3,3,133,Lost
37000,7,22,2899185.56,5,4,5,545,Loyal
37001,8,26,2574219.91,5,5,5,555,VIP
37002,27,17,1321568.05,4,2,1,421,New
37003,37,21,2195044.27,3,3,4,334,Lost
37004,216,25,2397526.47,1,5,4,154,At Risk
37005,43,22,2200495.28,3,4,4,344,Lost
37006,14,23,2357408.3,5,4,4,544,Loyal
37007,32,20,2485558.89,3,3,4,334,Lost
37008,2,25,2322240.64,5,5,4,554,Loyal
37009,84,16,1172758.89,2,1,1,211,Lost
37010,28,24,2767755.37,4,4,5,445,Loyal
37011,16,23,2735750.91,4,4,5,445,Loyal
37012,51,19,2365117.37,3,2,4,324,Lost
37013,1,18,1283828.03,5,2,1,521,New
37014,28,19,1887560.15,4,2,3,423,New
37015,44,27,2702407.42,3,5,5,355,Lost
37016,36,18,1672932.25,3,2,2,322,Lost
37017,1,22,2378819.64,5,4,4,544,Loyal
37018,7,22,3082768.33,5,4,5,545,Loyal
37019,110,22,2333052.94,1,4,4,144,At Risk
37020,38,20,1656598.6,3,3,2,332,Lost
37021,5,18,2320124.01,5,2,4,524,New
37022,81,17,1202464.9200000002,2,2,1,221,Lost
37023,153,16,1538013.77,1,1,1,111,Lost
37024,77,17,2429606.06,2,2,4,224,Lost
37025,33,27,2373232.04,3,5,4,354,Lost
37026,1,28,2914287.95,5,5,5,555,VIP
37027,19,21,2338164.97,4,3,4,434,New
37028,31,24,2997055.33,4,4,5,445,Loyal
37029,20,31,3353415.54,4,5,5,455,Loyal
37030,84,12,1444492.62,2,1,1,211,Lost
37031,15,24,3347136.04,4,4,5,445,Loyal
37032,21,20,2426598.71,4,3,4,434,New
37033,34,28,3135825.17,3,5,5,355,Lost
37034,32,16,1874180.94,3,1,2,312,Lost
37035,53,18,1994150.32,3,2,3,323,Lost
37036,11,19,2188424.34,5,2,3,523,New
37037,5,21,2384205.9,5,3,4,534,New
37038,10,29,3418473.31,5,5,5,555,VIP
37039,84,16,1312256.04,2,1,1,211,Lost
37040,70,15,2173081.79,2,1,3,213,Lost
37041,23,31,2686998.25,4,5,5,455,Loyal
37042,9,14,1438828.34,5,1,1,511,New
37043,22,21,2002627.11,4,3,3,433,New
37044,66,20,2562965.35,2,3,4,234,Lost
37045,77,26,3368873.0100000002,2,5,5,255,At Risk
37046,29,19,1664633.0799999998,4,2,2,422,New
37047,45,22,2244379.06,3,4,4,344,Lost
37048,8,17,2120683.12,5,2,3,523,New
37049,17,29,2645445.92,4,5,5,455,Loyal
37050,9,24,2053500.8800000001,5,4,3,543,Loyal
37051,26,18,1653529.93,4,2,2,422,New
37052,66,24,2439779.46,2,4,4,244,At Risk
37053,25,17,1622835.49,4,2,2,422,New
37054,63,16,1519807.7,2,1,1,211,Lost
37055,58,17,1203963.42,2,2,1,221,Lost
37056,32,21,2881172.87,3,3,5,335,Lost
37057,60,18,2546043.74,2,2,4,224,Lost
37058,108,21,2191327.93,1,3,4,134,Lost
37059,81,19,1972546.18,2,2,3,223,Lost
37060,44,28,2154034.21,3,5,3,353,Lost
37061,5,17,1771998.5899999999,5,2,2,522,New
37062,54,21,2581393.52,3,3,5,335,Lost
37063,57,16,1394568.76,2,1,1,211,Lost
37064,108,20,1805927.96,1,3,2,132,Lost
37065,135,22,1283275.45,1,4,1,141,At Risk
37066,4,14,1855152.21,5,1,2,512,New
37067,2,18,1854261.64,5,2,2,522,New
37068,61,20,1899219.97,2,3,3,233,Lost
37069,38,21,1644721.59,3,3,2,332,Lost
37070,42,12,1509618.56,3,1,1,311,Lost
37071,10,33,3780603.12,5,5,5,555,VIP
37072,26,17,1094756.32,4,2,1,421,New
37073,162,18,1583115.3,1,2,2,122,Lost
37074,57,19,2067045.21,2,2,3,223,Lost
37075,68,13,1622640.75,2,1,2,212,Lost
37076,137,9,893667.7,1,1,1,111,Lost
37077,71,21,1796199.67,2,3,2,232,Lost
37078,89,19,1653383.86,2,2,2,222,Lost
37079,19,25,2366984.06,4,5,4,454,Loyal
37080,65,18,2372758.75,2,2,4,224,Lost
37081,20,16,1644991.86,4,1,2,412,New
37082,70,21,2007579.24,2,3,3,233,Lost
37083,28,16,2090454.13,4,1,3,413,New
37084,29,21,1157166.1099999999,4,3,1,431,New
37085,7,20,1763977.8699999999,5,3,2,532,New
37086,130,13,874382.55,1,1,1,111,Lost
37087,185,19,2243151.3,1,2,4,124,Lost
37088,40,15,1652402.9,3,1,2,312,Lost
37089,4,11,1256709.1800000002,5,1,1,511,New
37090,107,21,2517629.1,1,3,4,134,Lost
37091,79,20,2284899.29,2,3,4,234,Lost
37092,50,19,1878675.54,3,2,3,323,Lost
37093,42,26,2411178.22,3,5,4,354,Lost
37094,3,20,2106027.59,5,3,3,533,New
37095,118,19,2151912.95,1,2,3,123,Lost
37096,5,28,2608501.77,5,5,5,555,VIP
37097,18,19,2269893.0,4,2,4,424,New
37098,103,14,1420178.23,1,1,1,111,Lost
37099,50,18,2051411.98,3,2,3,323,Lost
37100,2,19,1844137.52,5,2,2,522,New
37101,27,12,869642.92,4,1,1,411,New
37102,55,23,2670483.87,3,4,5,345,Lost
37103,18,20,2125187.54,4,3,3,433,New
37104,11,19,2643630.7399999998,5,2,5,525,New
37105,34,18,1913931.68,3,2,3,323,Lost
37106,13,22,2005187.1400000001,5,4,3,543,Loyal
37107,10,14,1395411.9100000001,5,1,1,511,New
37108,24,17,1412414.51,4,2,1,421,New
37109,28,33,3106832.1,4,5,5,455,Loyal
37110,73,19,2499869.54,2,2,4,224,Lost
37111,135,14,1311618.47,1,1,1,111,Lost
37112,23,20,1295866.9,4,3,1,431,New
37113,7,23,1985203.48,5,4,3,543,Loyal
37114,31,17,1374087.9,4,2,1,421,New
37115,5,26,3322471.61,5,5,5,555,VIP
37116,43,26,3327736.71,3,5,5,355,Lost
37117,287,15,1387220.74,1,1,1,111,Lost
37118,94,30,3735695.98,2,5,5,255,At Risk
37119,44,25,2830964.34,3,5,5,355,Lost
37120,33,21,2751462.46,3,3,5,335,Lost
37121,10,21,2081736.33,5,3,3,533,New
37122,38,26,2261621.53,3,5,4,354,Lost
37123,74,24,2299373.16,2,4,4,244,At Risk
37124,9,13,1775353.5699999998,5,1,2,512,New
37125,96,14,1744852.6099999999,2,1,2,212,Lost
37126,7,21,2070329.8599999999,5,3,3,533,New
37127,144,22,2328289.04,1,4,4,144,At Risk
37128,105,24,2617992.91,1,4,5,145,At Risk
37129,94,22,1350148.73,2,4,1,241,At Risk
37130,23,18,1542899.29,4,2,1,421,New
37131,221,20,1687548.09,1,3,2,132,Lost
37132,133,16,1825899.6400000001,1,1,2,112,Lost
37133,27,19,1469416.59,4,2,1,421,New
37134,84,22,2694894.17,2,4,5,245,At Risk
37135,44,16,1955111.3599999999,3,1,3,313,Lost
37136,5,21,1790524.1600000001,5,3,2,532,New
37137,29,24,2280108.43,4,4,4,444,Loyal
37138,5,17,1712391.4,5,2,2,522,New
37139,39,21,1942160.29,3,3,3,333,Lost
37140,87,24,2157153.75,2,4,3,243,At Risk
37141,8,32,3450447.1,5,5,5,555,VIP
37142,66,24,3302032.81,2,4,5,245,At Risk
37143,128,14,1349731.74,1,1,1,111,Lost
37144,32,18,2025811.68,3,2,3,323,Lost
37145,19,31,2597275.9,4,5,5,455,Loyal
37146,46,23,2210225.27,3,4,4,344,Lost
37147,12,20,2069206.33,5,3,3,533,New
37148,166,17,1961662.0,1,2,3,123,Lost
37149,12,16,1669936.6400000001,5,1,2,512,New
37150,12,22,2372120.92,5,4,4,544,Loyal
37151,12,23,2122513.02,5,4,3,543,Loyal
37152,5,21,2197558.95,5,3,4,534,New
37153,52,25,2681205.85,3,5,5,355,Lost
37154,67,23,1396466.27,2,4,1,241,At Risk
37155,2,19,1931261.5,5,2,3,523,New
37156,98,22,2243190.52,1,4,4,144,At Risk
37157,86,19,2134730.04,2,2,3,223,Lost
37158,42,20,1362287.35,3,3,1,331,Lost
37159,6,20,1667520.33,5,3,2,532,New
37160,377,10,1565418.6400000001,1,1,2,112,Lost
37161,72,16,1951156.1400000001,2,1,3,213,Lost
37162,16,29,2546543.72,4,5,4,454,Loyal
37163,200,24,2083465.6500000001,1,4,3,143,At Risk
37164,28,25,2973027.63,4,5,5,455,Loyal
37165,40,22,1601042.73,3,4,2,342,Lost
37166,50,19,2431939.1,3,2,4,324,Lost
37167,14,20,2500281.85,5,3,4,534,New
37168,2,27,2006924.08,5,5,3,553,Loyal
37169,61,22,1768972.01,2,4,2,242,At Risk
37170,91,15,1183525.1199999999,2,1,1,211,Lost
37171,150,22,2260702.09,1,4,4,144,At Risk
37172,7,19,851369.8300000001,5,2,1,521,New
37173,23,24,2121987.19,4,4,3,443,Loyal
37174,31,18,1366725.92,4,2,1,421,New
37175,23,20,2413928.33,4,3,4,434,New
37176,3,19,1760344.3699999999,5,2,2,522,New
37177,41,14,1452734.6,3,1,1,311,Lost
37178,30,21,2124955.5100000002,4,3,3,433,New
37179,45,20,2061477.1099999999,3,3,3,333,Lost
37180,15,24,2479045.25,4,4,4,444,Loyal
37181,50,19,2130255.06,3,2,3,323,Lost
37182,40,14,863394.53,3,1,1,311,Lost
37183,11,13,1086106.71,5,1,1,511,New
37184,48,17,1484847.9,3,2,1,321,Lost
37185,4,22,2098214.36,5,4,3,543,Loyal
37186,3,15,1292808.97,5,1,1,511,New
37187,72,26,2243321.25,2,5,4,254,At Risk
37188,100,24,2089138.11,1,4,3,143,At Risk
37189,91,20,2269395.93,2,3,4,234,Lost
37190,1,22,1955364.91,5,4,3,543,Loyal
37191,25,23,2751398.7,4,4,5,445,Loyal
37192,68,19,1706464.64,2,2,2,222,Lost
37193,16,24,1775237.32,4,4,2,442,Loyal
37194,32,18,1337497.03,3,2,1,321,Lost
37195,5,19,2287588.94,5,2,4,524,New
37196,4,20,1757985.79,5,3,2,532,New
37197,29,17,1337545.98,4,2,1,421,New
37198,146,31,3262903.51,1,5,5,155,At Risk
37199,134,25,2313400.46,1,5,4,154,At Risk
37200,17,19,1987631.28,4,2,3,423,New
37201,89,21,2178636.65,2,3,3,233,Lost
37202,39,20,2133630.92,3,3,3,333,Lost
37203,37,19,1943785.79,3,2,3,323,Lost
